-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
TS     MERRA-2 Earth Skin Temperature (C) 
-END HEADER-
LAT,LON,YEAR,DOY,TS
8.25,28.25,2016,1,28.4
8.25,28.75,2016,1,28.2
8.25,29.25,2016,1,28.33
8.25,29.75,2016,1,27.85
8.25,30.25,2016,1,27.13
8.25,30.75,2016,1,26.74
8.25,31.25,2016,1,27.46
8.25,31.75,2016,1,26.89
8.25,32.25,2016,1,26.82
8.25,32.75,2016,1,26.83
8.25,33.25,2016,1,26.95
8.25,33.75,2016,1,27.6
8.25,34.25,2016,1,27.86
8.25,34.75,2016,1,23.44
8.25,35.25,2016,1,19.11
8.25,35.75,2016,1,16.93
8.25,36.25,2016,1,16.23
8.25,36.75,2016,1,19.73
8.25,37.25,2016,1,20.02
8.25,37.75,2016,1,18.66
8.75,28.25,2016,1,29.33
8.75,28.75,2016,1,29.19
8.75,29.25,2016,1,28.51
8.75,29.75,2016,1,27.88
8.75,30.25,2016,1,27.44
8.75,30.75,2016,1,27.33
8.75,31.25,2016,1,27.61
8.75,31.75,2016,1,27.26
8.75,32.25,2016,1,27.37
8.75,32.75,2016,1,27.33
8.75,33.25,2016,1,27.22
8.75,33.75,2016,1,27.86
8.75,34.25,2016,1,26.51
8.75,34.75,2016,1,21.62
8.75,35.25,2016,1,18.04
8.75,35.75,2016,1,17.37
8.75,36.25,2016,1,17.89
8.75,36.75,2016,1,19.89
8.75,37.25,2016,1,19.87
8.75,37.75,2016,1,19.06
9.25,28.25,2016,1,29.34
9.25,28.75,2016,1,29.34
9.25,29.25,2016,1,28.93
9.25,29.75,2016,1,28.51
9.25,30.25,2016,1,28.11
9.25,30.75,2016,1,27.77
9.25,31.25,2016,1,27.52
9.25,31.75,2016,1,27.25
9.25,32.25,2016,1,27.08
9.25,32.75,2016,1,27.17
9.25,33.25,2016,1,27.39
9.25,33.75,2016,1,27.35
9.25,34.25,2016,1,24.55
9.25,34.75,2016,1,20.22
9.25,35.25,2016,1,17.75
9.25,35.75,2016,1,18.05
9.25,36.25,2016,1,19.57
9.25,36.75,2016,1,19.26
9.25,37.25,2016,1,19.77
9.25,37.75,2016,1,20.09
9.75,28.25,2016,1,28.9
9.75,28.75,2016,1,29.28
9.75,29.25,2016,1,28.94
9.75,29.75,2016,1,28.26
9.75,30.25,2016,1,27.46
9.75,30.75,2016,1,26.73
9.75,31.25,2016,1,26.23
9.75,31.75,2016,1,25.81
9.75,32.25,2016,1,25.8
9.75,32.75,2016,1,26.41
9.75,33.25,2016,1,26.96
9.75,33.75,2016,1,25.95
9.75,34.25,2016,1,22.93
9.75,34.75,2016,1,20.04
9.75,35.25,2016,1,19.32
9.75,35.75,2016,1,20.26
9.75,36.25,2016,1,19.88
9.75,36.75,2016,1,19.84
9.75,37.25,2016,1,21.08
9.75,37.75,2016,1,22.53
10.25,28.25,2016,1,27.58
10.25,28.75,2016,1,28.62
10.25,29.25,2016,1,28.14
10.25,29.75,2016,1,27.05
10.25,30.25,2016,1,26.01
10.25,30.75,2016,1,25.27
10.25,31.25,2016,1,24.69
10.25,31.75,2016,1,24.13
10.25,32.25,2016,1,24.47
10.25,32.75,2016,1,25.41
10.25,33.25,2016,1,25.92
10.25,33.75,2016,1,24.25
10.25,34.25,2016,1,22.19
